,id_order,payment_type,payment_installments,payment_value
78858,68127,boleto,1,36.75
78859,56801,credit_card,2,179.82
78860,20394,voucher,1,150.0
78861,51492,credit_card,1,88.39
78862,67005,credit_card,9,128.97
78863,92562,credit_card,1,126.03
78864,54577,credit_card,10,241.39
78865,65665,boleto,1,82.76
78866,93668,credit_card,2,213.74
78867,68415,credit_card,1,303.11
78868,16786,credit_card,8,237.54
78869,97269,boleto,1,55.0
78870,84005,boleto,1,138.74
78871,13001,boleto,1,293.36
78872,92396,boleto,1,77.57
78873,90895,credit_card,4,50.09
78874,56421,credit_card,3,75.2
78875,96810,credit_card,8,409.5
78876,94735,credit_card,2,134.47
78877,11225,credit_card,3,216.05
78878,96077,boleto,1,38.27
78879,20104,credit_card,2,158.56
78880,39877,boleto,1,35.84
78881,52442,credit_card,1,102.3
78882,40888,boleto,1,153.09
78883,25318,credit_card,1,113.66
78884,11858,credit_card,2,159.77
78885,47073,debit_card,1,52.76
78886,65399,boleto,1,377.27
78887,68487,credit_card,10,167.82
78888,30367,credit_card,3,58.74
78889,75523,credit_card,1,33.72
78890,43882,credit_card,1,25.97
78891,48326,credit_card,3,80.44
78892,15251,credit_card,3,170.85
78893,33572,credit_card,10,416.54
78894,84916,boleto,1,55.11
78895,98944,boleto,1,884.75
78896,49244,credit_card,10,403.66
78897,57614,boleto,1,297.21
78898,9827,credit_card,5,111.38
78899,67367,credit_card,1,122.83
78900,17639,voucher,1,3184.34
78901,234,credit_card,3,141.64
78902,93702,credit_card,2,74.87
78903,54058,boleto,1,121.09
78904,67165,credit_card,1,125.21
78905,78152,credit_card,1,128.97
78906,9026,credit_card,3,111.82
78907,7217,credit_card,10,37.67
78908,87397,voucher,1,51.53
78909,98730,credit_card,1,32.37
78910,5717,boleto,1,44.51
78911,84522,boleto,1,746.96
78912,11458,credit_card,5,114.33
78913,1847,credit_card,10,222.98
78914,12188,voucher,1,119.22
78915,32777,credit_card,10,166.68
78916,67273,boleto,1,157.75
78917,73024,credit_card,3,68.36
78918,82013,credit_card,2,109.41
78919,18026,credit_card,2,467.2
78920,28781,boleto,1,109.5
78921,61463,credit_card,10,458.46
78922,15266,credit_card,10,288.44
78923,5082,credit_card,1,79.01
78924,89581,credit_card,1,151.77
78925,37076,boleto,1,298.77
78926,36536,credit_card,1,35.13
78927,57477,credit_card,2,55.86
78928,57802,boleto,1,110.8
78929,68791,credit_card,1,214.08
78930,14276,credit_card,2,367.65
78931,13997,boleto,1,44.38
78932,19773,credit_card,3,318.55
78933,20560,boleto,1,242.76
78934,74029,credit_card,3,87.64
78935,23494,credit_card,10,1019.99
78936,13877,credit_card,6,187.47
78937,52937,boleto,1,71.14
78938,94487,boleto,1,18.62
78939,80180,credit_card,6,171.77
78940,97983,voucher,1,34.09
78941,86303,voucher,1,100.0
78942,41725,credit_card,3,35.23
78943,64505,credit_card,3,254.44
78944,62560,credit_card,2,138.06
78945,79228,credit_card,6,211.03
78946,99287,credit_card,6,67.22
78947,67299,credit_card,3,145.22
78948,30286,boleto,1,32.19
78949,60481,credit_card,7,347.52
78950,55999,credit_card,10,194.07
78951,63997,voucher,1,37.66
78952,60339,credit_card,2,162.16
78953,69714,boleto,1,27.39
78954,73406,boleto,1,169.49
78955,83440,credit_card,5,82.43
78956,79177,credit_card,2,136.75
78957,54035,credit_card,1,33.75
78958,74383,credit_card,5,554.0
78959,64651,credit_card,1,189.06
78960,95507,credit_card,2,165.29
78961,88950,credit_card,2,56.37
78962,86635,credit_card,6,62.7
78963,33697,voucher,1,69.94
78964,7795,credit_card,4,42.68
78965,16939,credit_card,1,62.14
78966,77762,credit_card,1,34.86
78967,28339,credit_card,7,141.55
78968,20950,credit_card,2,211.56
78969,88385,credit_card,5,226.12
78970,71064,boleto,1,202.41
78971,60213,credit_card,5,182.92
78972,10270,credit_card,2,89.61
78973,10132,credit_card,6,84.14
78974,18763,credit_card,7,72.76
78975,93009,credit_card,2,135.0
78976,1427,credit_card,6,113.44
78977,1565,boleto,1,242.14
78978,10192,voucher,1,30.0
78979,94557,credit_card,4,113.2
78980,56158,credit_card,6,157.3
78981,24629,boleto,1,62.9
78982,93201,credit_card,10,456.95
78983,97161,credit_card,3,133.03
78984,93969,credit_card,3,156.64
78985,94803,credit_card,1,16.38
78986,88548,credit_card,2,128.17
78987,14272,boleto,1,168.03
78988,97203,voucher,1,103.34
78989,63528,credit_card,2,162.12
78990,82368,credit_card,5,168.29
78991,28317,boleto,1,606.59
78992,24697,credit_card,10,161.56
78993,23450,debit_card,1,100.58
78994,83242,credit_card,1,69.76
78995,55417,boleto,1,85.15
78996,13634,boleto,1,168.06
78997,6996,boleto,1,75.05
78998,53412,credit_card,3,91.21
78999,1068,credit_card,2,49.45
79000,86624,voucher,1,354.23
79001,28050,boleto,1,30.69
79002,80421,credit_card,1,60.46
79003,90476,credit_card,10,238.15
79004,47138,credit_card,8,224.68
79005,68177,credit_card,1,47.84
79006,78083,boleto,1,47.43
79007,49798,credit_card,3,285.76
79008,95040,boleto,1,323.68
79009,80541,voucher,1,50.0
79010,28504,credit_card,4,128.02
79011,13668,credit_card,10,520.02
79012,49761,credit_card,5,75.07
79013,35019,credit_card,10,106.76
79014,74972,credit_card,0,129.94
79015,28653,credit_card,2,46.75
79016,54445,credit_card,2,92.5
79017,37955,voucher,1,20.0
79018,79971,credit_card,10,212.74
79019,21509,credit_card,3,263.18
79020,90877,credit_card,2,210.36
79021,89136,credit_card,5,104.28
79022,80387,credit_card,1,38.14
79023,51752,boleto,1,153.27
79024,69748,credit_card,1,10.42
79025,47549,boleto,1,137.55
79026,34523,credit_card,1,369.1
79027,82703,credit_card,1,38.36
79028,68618,credit_card,3,68.89
79029,93523,credit_card,3,251.38
79030,71844,credit_card,4,93.54
79031,41832,boleto,1,188.34
79032,78820,credit_card,1,117.96
79033,38111,voucher,1,31.1
79034,94133,boleto,1,314.57
79035,79592,credit_card,10,428.19
79036,22517,voucher,1,0.81
79037,56899,credit_card,6,61.8
79038,17669,credit_card,6,60.11
79039,83892,credit_card,1,11.74
79040,57808,credit_card,2,196.01
79041,96951,credit_card,1,36.75
79042,16066,credit_card,4,55.52
79043,71187,voucher,1,20.0
79044,48811,credit_card,2,29.84
79045,90804,credit_card,1,117.38
79046,67868,credit_card,4,47.69
79047,21723,boleto,1,51.46
79048,8789,boleto,1,168.32
79049,50572,boleto,1,54.1
79050,91680,credit_card,2,157.86
79051,77157,credit_card,3,30.69
79052,47930,credit_card,2,181.96
79053,85524,credit_card,6,277.08
79054,29183,credit_card,3,34.86
79055,73484,credit_card,3,68.13
79056,22894,credit_card,1,55.53
79057,85269,credit_card,1,182.4
79058,41993,credit_card,2,56.88
79059,94296,boleto,1,99.74
79060,28343,credit_card,7,237.24
79061,10812,credit_card,3,109.42
79062,56251,credit_card,4,232.43
79063,71567,credit_card,1,17.35
79064,51772,boleto,1,217.32
79065,18461,credit_card,7,71.27
79066,36409,credit_card,4,47.3
79067,73580,credit_card,1,130.11
79068,24877,credit_card,8,88.17
79069,61172,credit_card,3,85.14
79070,68176,credit_card,1,127.51
79071,27400,credit_card,8,471.79
79072,65800,boleto,1,135.51
79073,13273,boleto,1,227.27
79074,68912,credit_card,2,89.57
79075,92556,credit_card,3,77.87
79076,39561,boleto,1,135.92
79077,59403,credit_card,4,88.49
79078,90777,credit_card,4,219.49
79079,80592,credit_card,4,218.78
79080,4855,credit_card,6,91.18
79081,77314,credit_card,5,100.05
79082,70964,debit_card,1,66.6
79083,44898,credit_card,2,70.89
79084,88765,credit_card,1,178.21
79085,4395,boleto,1,3195.73
79086,80581,boleto,1,115.94
79087,7105,credit_card,1,97.79
79088,64677,credit_card,1,46.99
79089,62286,credit_card,2,51.78
79090,96850,credit_card,1,102.13
79091,92866,voucher,1,60.0
79092,28595,credit_card,10,2322.32
79093,52519,boleto,1,122.62
79094,86652,credit_card,3,102.53
79095,99085,credit_card,1,105.87
79096,33621,credit_card,1,63.91
79097,22670,credit_card,4,183.95
79098,84449,credit_card,5,80.9
79099,22976,credit_card,3,33.17
79100,72749,credit_card,2,251.29
79101,38427,credit_card,2,187.82
79102,97622,credit_card,2,204.67
79103,13542,credit_card,1,65.55
79104,94963,debit_card,1,161.05
79105,24303,debit_card,1,138.84
79106,96670,boleto,1,344.26
79107,59847,credit_card,1,167.6
79108,44186,credit_card,3,660.38
79109,45724,credit_card,8,199.03
79110,83525,credit_card,2,104.84
79111,10881,credit_card,5,53.24
79112,97975,credit_card,6,314.21
79113,53779,credit_card,8,1172.45
79114,18886,credit_card,1,57.37
79115,98591,boleto,1,45.48
79116,68865,credit_card,1,229.54
79117,9916,credit_card,1,48.36
79118,76503,credit_card,2,33.71
79119,40243,credit_card,8,692.65
79120,16081,boleto,1,68.8
79121,12055,credit_card,1,102.03
79122,15805,boleto,1,186.42
79123,39767,boleto,1,84.64
79124,45512,credit_card,4,44.0
79125,38672,credit_card,1,127.92
79126,96219,credit_card,4,150.15
79127,27897,voucher,1,100.0
79128,42331,credit_card,2,70.89
79129,64881,debit_card,1,97.59
79130,30835,boleto,1,183.9
79131,30123,credit_card,4,56.5
79132,90619,boleto,1,121.09
79133,32496,credit_card,2,58.37
79134,50051,credit_card,2,139.96
79135,52362,voucher,1,32.84
79136,61940,credit_card,1,43.58
79137,83766,credit_card,5,204.1
79138,95952,credit_card,1,37.69
79139,17152,credit_card,2,116.94
79140,60326,credit_card,6,337.18
79141,4179,credit_card,10,240.33
79142,47216,credit_card,2,140.84
79143,3018,credit_card,5,274.02
79144,13298,credit_card,1,86.25
79145,36761,credit_card,4,101.31
79146,43099,boleto,1,55.13
79147,10324,credit_card,1,21.97
79148,39386,credit_card,2,56.78
79149,56626,boleto,1,162.81
79150,77922,credit_card,3,47.47
79151,7428,credit_card,3,279.1
79152,82784,credit_card,1,215.77
79153,55534,boleto,1,64.79
79154,8643,credit_card,10,163.06
79155,50190,credit_card,5,56.99
79156,16093,boleto,1,215.33
79157,39706,credit_card,3,366.85
79158,43624,credit_card,3,128.85
79159,99937,voucher,1,22.1
79160,42381,credit_card,10,1944.86
79161,86731,credit_card,4,66.01
79162,84950,boleto,1,73.34
79163,35310,credit_card,1,51.24
79164,27271,boleto,1,31.72
79165,74309,credit_card,1,67.68
79166,43404,credit_card,3,102.64
79167,68090,credit_card,1,64.19
79168,15967,credit_card,1,55.6
79169,40221,credit_card,8,83.15
79170,60712,credit_card,3,112.54
79171,46377,boleto,1,91.2
79172,65650,credit_card,10,221.69
79173,41627,credit_card,1,29.17
79174,6577,credit_card,8,118.34
79175,70543,boleto,1,53.29
79176,39096,credit_card,4,77.57
79177,6948,credit_card,1,239.75
79178,64385,credit_card,1,33.75
79179,33283,credit_card,10,1316.14
79180,81320,credit_card,5,51.82
79181,25126,credit_card,1,45.53
79182,50872,boleto,1,65.01
79183,77579,credit_card,3,127.04
79184,76747,boleto,1,127.41
79185,81033,credit_card,4,75.68
79186,26838,voucher,1,54.05
79187,90261,voucher,1,150.0
79188,99050,credit_card,1,54.32
79189,11141,credit_card,1,162.63
79190,41054,credit_card,1,24.38
79191,81441,boleto,1,138.74
79192,76247,credit_card,7,70.86
79193,21839,credit_card,10,443.33
79194,44299,credit_card,3,71.72
79195,49526,credit_card,1,136.1
79196,29499,voucher,1,126.92
79197,11806,boleto,1,26.63
79198,31161,credit_card,1,91.72
79199,195,credit_card,8,83.23
79200,29095,credit_card,4,56.34
79201,56633,boleto,1,33.32
79202,92125,boleto,1,28.95
79203,39054,credit_card,3,126.19
79204,54811,credit_card,5,162.44
79205,10934,boleto,1,93.82
79206,13255,credit_card,1,36.05
79207,33068,voucher,1,0.74
79208,11164,credit_card,10,268.2
79209,80694,credit_card,1,42.78
79210,90452,credit_card,4,415.43
79211,13091,credit_card,8,148.51
79212,9679,credit_card,3,95.56
79213,44062,boleto,1,323.31
79214,76889,voucher,1,50.0
79215,25096,credit_card,1,9.67
79216,66205,voucher,1,21.45
79217,38046,credit_card,1,89.17
79218,89712,credit_card,3,63.13
79219,53684,credit_card,5,137.2
79220,83641,boleto,1,70.47
79221,56493,credit_card,1,92.73
79222,28400,credit_card,2,135.64
79223,52786,credit_card,8,86.15
79224,45341,credit_card,1,46.82
79225,76698,credit_card,2,146.15
79226,58117,credit_card,1,45.09
79227,20280,credit_card,4,115.0
79228,99502,credit_card,10,133.76
79229,84826,credit_card,1,37.48
79230,20535,credit_card,2,47.68
79231,31264,credit_card,2,74.49
79232,94813,credit_card,10,310.11
79233,99193,credit_card,5,109.28
79234,5962,credit_card,12,606.57
79235,98254,credit_card,3,550.26
79236,66757,voucher,1,7.67
79237,2997,boleto,1,180.95
79238,60045,boleto,1,192.42
79239,90827,credit_card,1,149.86
79240,12644,credit_card,2,198.67
79241,44471,boleto,1,177.48
79242,57085,credit_card,6,297.69
79243,56088,credit_card,10,107.78
79244,84425,boleto,1,76.64
79245,26660,credit_card,1,39.22
79246,6478,voucher,1,14.29
79247,57003,credit_card,2,295.8
79248,25654,credit_card,2,51.75
79249,73093,boleto,1,55.31
79250,79932,credit_card,1,53.33
79251,62925,credit_card,10,511.2
79252,2664,credit_card,1,47.79
79253,52128,credit_card,3,98.35
79254,27219,credit_card,5,75.89
79255,72428,credit_card,6,99.7
79256,64208,credit_card,5,107.46
79257,47563,credit_card,1,200.21
79258,24780,credit_card,5,168.79
79259,41731,credit_card,6,278.06
79260,28161,credit_card,5,53.0
79261,12060,credit_card,1,47.23
79262,7681,credit_card,10,594.23
79263,48473,credit_card,1,93.12
79264,34591,credit_card,1,38.1
79265,36415,credit_card,2,65.1
79266,10414,credit_card,3,97.37
79267,14091,credit_card,3,167.96
79268,91005,credit_card,1,63.65
79269,50441,credit_card,3,39.84
79270,24325,credit_card,5,171.79
79271,80137,credit_card,1,28.62
79272,40032,voucher,1,20.0
79273,77153,credit_card,3,129.32
79274,74830,voucher,1,8.88
79275,99785,credit_card,2,100.58
79276,74963,credit_card,4,164.28
79277,52593,boleto,1,28.07
79278,57436,credit_card,2,114.73
79279,44606,credit_card,1,35.14
79280,71722,credit_card,3,34.42
79281,84400,credit_card,1,94.4
79282,59708,boleto,1,61.11
79283,84807,credit_card,1,28.7
79284,11166,credit_card,1,110.32
79285,81342,credit_card,6,209.78
79286,14388,credit_card,7,92.99
79287,83543,credit_card,4,168.29
79288,62689,boleto,1,198.54
79289,42135,credit_card,2,72.46
79290,75929,credit_card,2,111.96
79291,16891,boleto,1,123.26
79292,68086,credit_card,4,183.79
79293,76035,boleto,1,129.74
79294,98889,credit_card,1,131.01
79295,2367,credit_card,10,125.92
79296,25269,boleto,1,61.78
79297,63695,boleto,1,26.9
79298,69816,boleto,1,101.84
79299,58794,credit_card,1,39.17
79300,81290,credit_card,1,41.9
79301,15436,credit_card,6,124.5
79302,83387,credit_card,2,92.8
79303,17475,credit_card,2,123.42
79304,78949,voucher,1,20.0
79305,84403,credit_card,1,142.26
79306,13986,credit_card,1,60.66
79307,84514,boleto,1,111.72
79308,83412,credit_card,1,135.25
79309,35875,boleto,1,98.14
79310,98395,credit_card,1,69.61
79311,86087,credit_card,10,141.69
79312,58601,credit_card,3,37.69
79313,48287,credit_card,3,253.87
79314,37534,credit_card,2,63.1
79315,27455,credit_card,1,29.77
79316,20101,credit_card,3,123.01
79317,59138,credit_card,4,104.12
79318,70587,credit_card,1,49.1
79319,62889,credit_card,4,40.06
79320,58244,credit_card,1,37.78
79321,16840,boleto,1,138.12
79322,15615,credit_card,3,38.62
79323,75345,credit_card,5,376.69
79324,52170,voucher,1,2.42
79325,28042,credit_card,5,102.82
79326,84575,credit_card,1,132.07
79327,12622,credit_card,9,238.98
79328,53368,credit_card,2,60.98
79329,38344,boleto,1,38.69
79330,29665,boleto,1,117.74
79331,61208,credit_card,6,479.47
79332,81225,credit_card,3,92.39
79333,6086,boleto,1,36.78
79334,20520,credit_card,7,335.0
79335,99121,credit_card,3,158.21
79336,83331,boleto,1,170.84
79337,65723,boleto,1,87.08
79338,11495,credit_card,1,128.02
79339,20904,credit_card,10,625.59
79340,48082,boleto,1,50.03
79341,36078,boleto,1,62.77
79342,90336,credit_card,3,34.09
79343,36869,credit_card,3,32.23
79344,61986,credit_card,6,395.46
79345,39788,credit_card,2,132.04
79346,48517,voucher,1,21.66
79347,74109,boleto,1,105.28
79348,65873,credit_card,1,176.08
79349,12962,credit_card,2,28.26
79350,83357,credit_card,6,296.61
79351,24651,credit_card,10,315.17
79352,58800,credit_card,2,113.67
79353,36920,boleto,1,107.78
79354,88760,credit_card,1,45.01
79355,86771,credit_card,1,74.41
79356,86083,voucher,1,659.84
79357,88727,debit_card,1,162.89
79358,59083,boleto,1,168.8
79359,82495,credit_card,4,83.22
79360,78638,boleto,1,136.3
79361,10126,credit_card,2,180.55
79362,70823,credit_card,2,117.3
79363,87506,credit_card,1,205.18
79364,40361,credit_card,1,56.36
79365,83000,credit_card,1,74.51
79366,97589,boleto,1,1391.13
79367,40923,credit_card,8,452.0
79368,20037,credit_card,1,49.0
79369,2511,credit_card,8,188.55
79370,98015,credit_card,2,64.23
79371,82209,credit_card,3,31.79
79372,14458,credit_card,1,261.96
79373,83882,boleto,1,240.04
79374,32028,credit_card,1,88.98
79375,4907,boleto,1,43.61
79376,71559,voucher,1,35.45
79377,85936,credit_card,1,122.8
79378,19525,boleto,1,345.15
79379,63279,credit_card,1,72.62
79380,38322,boleto,1,191.49
79381,91867,boleto,1,124.66
79382,89076,credit_card,2,62.92
79383,8987,credit_card,4,467.24
79384,39635,credit_card,8,335.47
79385,29860,credit_card,5,67.44
79386,79930,credit_card,10,426.06
79387,46992,voucher,1,131.44
79388,99731,credit_card,2,92.3
79389,87133,credit_card,3,100.54
79390,40249,credit_card,6,69.73
79391,15136,credit_card,2,75.16
79392,59409,credit_card,3,104.12
79393,53380,credit_card,2,127.2
79394,77257,debit_card,1,134.15
79395,87689,credit_card,2,66.69
79396,34955,credit_card,4,93.72
79397,77530,credit_card,2,156.22
79398,71968,credit_card,2,58.6
79399,71530,voucher,1,23.14
79400,6300,credit_card,1,60.78
79401,13819,credit_card,4,44.83
79402,74064,credit_card,5,146.69
79403,79698,credit_card,1,47.44
79404,24841,credit_card,3,189.04
79405,52111,boleto,1,63.37
79406,31879,boleto,1,328.24
79407,78712,credit_card,6,236.41
79408,52855,credit_card,1,48.13
79409,14364,credit_card,3,474.98
79410,35532,boleto,1,140.51
79411,70432,boleto,1,114.81
79412,15985,credit_card,5,72.96
79413,79933,boleto,1,127.0
79414,90985,voucher,1,17.52
79415,21664,credit_card,1,134.08
79416,29269,credit_card,2,148.2
79417,2570,boleto,1,246.46
79418,66117,boleto,1,51.15
79419,71243,credit_card,6,200.17
79420,88484,credit_card,2,126.24
79421,64395,credit_card,4,155.63
79422,79520,credit_card,2,128.88
79423,80161,boleto,1,67.59
79424,1473,boleto,1,126.82
79425,97211,credit_card,6,129.15
79426,96140,credit_card,8,403.81
